Date;Open;High;Low;Close;Adj Close;Volume
15/05/1997;0.121875;0.125;0.096354;0.097917;0.097917;1443120000
16/05/1997;0.098438;0.098958;0.085417;0.086458;0.086458;294000000
19/05/1997;0.088021;0.088542;0.08125;0.085417;0.085417;122136000
20/05/1997;0.086458;0.0875;0.081771;0.081771;0.081771;109344000
21/05/1997;0.081771;0.082292;0.06875;0.071354;0.071354;377064000
22/05/1997;0.071875;0.072396;0.065625;0.069792;0.069792;235536000
23/05/1997;0.070313;0.076042;0.066667;0.075;0.075;318744000
27/05/1997;0.075521;0.082292;0.072917;0.079167;0.079167;173952000
28/05/1997;0.08125;0.081771;0.076563;0.076563;0.076563;91488000
29/05/1997;0.077083;0.077083;0.073958;0.07526;0.07526;69456000
30/05/1997;0.075;0.075521;0.073958;0.075;0.075;51888000
02/06/1997;0.075521;0.076563;0.075;0.075521;0.075521;11832000
03/06/1997;0.076563;0.076563;0.073958;0.073958;0.073958;23664000
04/06/1997;0.073958;0.074479;0.069792;0.070833;0.070833;61608000
05/06/1997;0.070833;0.077083;0.06875;0.077083;0.077083;113448000
06/06/1997;0.075781;0.085417;0.075521;0.082813;0.082813;156144000
09/06/1997;0.082813;0.085417;0.082813;0.084375;0.084375;47040000
10/06/1997;0.085417;0.085417;0.076563;0.079167;0.079167;109176000
11/06/1997;0.079688;0.080208;0.076563;0.077083;0.077083;23760000
12/06/1997;0.079167;0.082292;0.077604;0.080208;0.080208;32640000
13/06/1997;0.08125;0.08125;0.079167;0.079167;0.079167;13872000
16/06/1997;0.080208;0.080208;0.078125;0.078646;0.078646;18264000
17/06/1997;0.079948;0.079948;0.07474;0.07526;0.07526;94128000
18/06/1997;0.076042;0.076823;0.075;0.075521;0.075521;49296000
19/06/1997;0.075521;0.076563;0.075;0.075521;0.075521;20064000
20/06/1997;0.076563;0.077604;0.075;0.076302;0.076302;67752000
23/06/1997;0.077083;0.077083;0.073958;0.075;0.075;20952000
24/06/1997;0.07526;0.076302;0.073958;0.075521;0.075521;15024000
25/06/1997;0.076302;0.076302;0.074479;0.075521;0.075521;42120000
26/06/1997;0.076042;0.076042;0.07526;0.075521;0.075521;63792000
27/06/1997;0.075781;0.075781;0.073958;0.074479;0.074479;23760000
30/06/1997;0.075521;0.079948;0.073958;0.077083;0.077083;54936000
01/07/1997;0.077083;0.077083;0.075521;0.075781;0.075781;25848000
02/07/1997;0.075781;0.079688;0.075521;0.079427;0.079427;77640000
03/07/1997;0.079948;0.095833;0.079688;0.095573;0.095573;251544000
07/07/1997;0.091667;0.101042;0.091667;0.1;0.1;161064000
08/07/1997;0.102083;0.116667;0.102083;0.115104;0.115104;310344000
09/07/1997;0.115104;0.119271;0.113542;0.116146;0.116146;165240000
10/07/1997;0.116667;0.128646;0.116667;0.128125;0.128125;181032000
11/07/1997;0.126042;0.126042;0.110417;0.114583;0.114583;210624000
14/07/1997;0.116146;0.116667;0.105729;0.106771;0.106771;92088000
15/07/1997;0.106771;0.123958;0.106771;0.121875;0.121875;185496000
16/07/1997;0.122396;0.12474;0.115104;0.116667;0.116667;60480000
17/07/1997;0.117188;0.117188;0.107813;0.110938;0.110938;63384000
18/07/1997;0.109375;0.110938;0.107813;0.107813;0.107813;15600000
21/07/1997;0.108854;0.109896;0.107292;0.109115;0.109115;11496000
22/07/1997;0.108333;0.109375;0.103125;0.106771;0.106771;31272000
23/07/1997;0.109375;0.116667;0.108854;0.114583;0.114583;65184000
24/07/1997;0.115104;0.115625;0.110938;0.113021;0.113021;24336000
25/07/1997;0.110938;0.1125;0.110938;0.111458;0.111458;12408000
28/07/1997;0.111458;0.119792;0.110938;0.116146;0.116146;51480000
29/07/1997;0.118229;0.125;0.116667;0.123958;0.123958;96288000
30/07/1997;0.125;0.12526;0.121354;0.122396;0.122396;50352000
31/07/1997;0.121875;0.121875;0.116667;0.119792;0.119792;29088000
01/08/1997;0.117188;0.120833;0.1125;0.120833;0.120833;71760000
04/08/1997;0.11875;0.120573;0.115104;0.115625;0.115625;53424000
05/08/1997;0.116667;0.116667;0.107292;0.110417;0.110417;60648000
06/08/1997;0.110417;0.115625;0.109375;0.1125;0.1125;24864000
07/08/1997;0.1125;0.113021;0.10625;0.108854;0.108854;40680000
08/08/1997;0.108333;0.115104;0.105208;0.114583;0.114583;44232000
11/08/1997;0.114583;0.116667;0.1125;0.116406;0.116406;24792000
12/08/1997;0.114063;0.115104;0.109896;0.109896;0.109896;11424000
13/08/1997;0.111458;0.111458;0.108333;0.109896;0.109896;11808000
14/08/1997;0.108854;0.1125;0.10599;0.107813;0.107813;20832000
15/08/1997;0.106771;0.107813;0.096875;0.105729;0.105729;31944000
