Date;Open;High;Low;Close;Adj Close;Volume;Gain;Loss;Gain_av;Loss_av;RS;RSI
08/11/2005;29.1;29.700001;29.0;29.43;27.744883;1395000;0.5;0.0;0.7916666666666666;0.0;;100.0
09/11/2005;29.43;31.299999;29.43;31.299999;29.507807;1312300;1.869999;0.0;1.0466665;0.0;;100.0
10/11/2005;31.15;33.959999;31.15;32.799999;30.921923;1948900;1.5;0.0;0.875;0.0;;100.0
11/11/2005;33.049999;33.950001;33.0;33.349998;31.440424;1183900;0.5499989999999997;0.0;0.9133328333333335;0.0;;100.0
14/11/2005;33.5;34.5;33.450001;33.75;31.817516;1059200;0.40000200000000063;0.0;0.8250001666666668;0.0;;100.0
15/11/2005;33.75;33.880001;32.84;33.880001;31.940081;759200;0.13000100000000003;0.0;0.8250001666666668;0.0;;100.0
16/11/2005;33.509998;33.849998;33.400002;33.599998;31.676109;542600;0.0;0.28000300000000067;0.7416668333333334;0.04666716666666678;15.892690435459583;94.08027984754345
17/11/2005;33.400002;34.549999;33.23;34.32;32.354889;1011900;0.7200020000000009;0.0;0.5500006666666669;0.04666716666666678;11.785602297118222;92.1787024438779
18/11/2005;34.349998;34.349998;32.860001;33.049999;31.1576;529800;0.0;1.2700010000000006;0.30000066666666686;0.25833400000000023;1.1612899063486284;53.73133437293283
21/11/2005;32.75;32.75;31.26;31.99;30.158298;636300;0.0;1.0599990000000012;0.20833416666666693;0.4350005000000004;0.4789285682813393;32.383482106772846
22/11/2005;31.99;32.740002;31.6;32.5;30.639099;421900;0.5100000000000016;0.0;0.22666716666666709;0.4350005000000004;0.5210733474252717;34.25695074516261
23/11/2005;32.200001;33.68;32.16;33.040001;31.148176;671300;0.5400009999999966;0.0;0.29500049999999983;0.4350005000000004;0.6781612894697812;40.410972039764296
25/11/2005;33.009998;33.200001;32.720001;32.849998;30.969049;138500;0.0;0.19000299999999726;0.29500049999999983;0.42000049999999983;0.7023813066889205;41.25875348426086
28/11/2005;33.049999;33.849998;33.0;33.41;31.497;630400;0.5600019999999972;0.0;0.26833383333333255;0.42000049999999983;0.6388893187825554;38.983066852687315
29/11/2005;33.299999;33.5;32.630001;32.900002;31.016195;428600;0.0;0.509997999999996;0.26833383333333255;0.2933333333333324;0.9147744318181821;47.77452720368499
30/11/2005;32.900002;33.799999;32.900002;33.59;31.666685;690100;0.6899980000000028;0.0;0.3833334999999997;0.1166668333333322;3.2857110204128572;76.66664888890091
01/12/2005;34.0;34.939999;34.0;34.279999;32.317177;371800;0.6899989999999931;0.0;0.4133333333333316;0.1166668333333322;3.5428520816399027;77.98739685930926
02/12/2005;34.400002;34.650002;34.25;34.279999;32.317177;428600;0.0;0.0;0.3233331666666655;0.1166668333333322;2.771423183681183;73.48481060606073
05/12/2005;32.080002;32.639999;31.379999;32.349998;30.497686;1124400;0.0;1.9300009999999972;0.3233331666666655;0.4066664999999989;0.7950818832302794;44.29223483663689
06/12/2005;32.040001;33.75;32.040001;33.619999;31.694967;790600;1.2700010000000006;0.0;0.4416663333333328;0.4066664999999989;1.0860651992070505;52.062859761999896
07/12/2005;33.400002;34.18;33.299999;33.950001;32.006069;783900;0.33000200000000035;0.0;0.49666666666666615;0.32166683333333285;1.5440406507561402;60.69245199746396
08/12/2005;33.950001;33.98;33.529999;33.66;31.732677;383700;0.0;0.29000100000000373;0.38166699999999903;0.3700003333333335;1.031531503124769;50.7760525267826
09/12/2005;33.41;34.07;33.349998;33.880001;31.940081;409700;0.22000100000000344;0.0;0.3033340000000007;0.3700003333333335;0.819820883044251;45.049537055143034
12/12/2005;33.799999;33.91;33.709999;33.759998;31.826944;421500;0.0;0.12000299999999697;0.3033340000000007;0.39000083333333296;0.7777778252610597;43.75000150240068
13/12/2005;33.759998;33.799999;33.049999;33.25;31.346157;226700;0.0;0.5099980000000031;0.3033340000000007;0.15333366666666728;1.9782609168240906;66.4233581970258
14/12/2005;33.400002;33.689999;33.25;33.540001;31.619549;158400;0.2900009999999966;0.0;0.14000066666666675;0.15333366666666728;0.9130458412046899;47.72733729316823
15/12/2005;33.639999;33.880001;33.349998;33.630001;31.704401;313900;0.09000000000000341;0.0;0.10000033333333391;0.15333366666666728;0.6521746691855029;39.47371191128449
16/12/2005;33.68;35.5;33.68;35.150002;33.137363;1646900;1.5200010000000006;0.0;0.353333833333334;0.10500016666666667;3.3650787855892355;77.09090604959123
19/12/2005;35.18;35.450001;34.889999;35.25;33.231636;377400;0.09999799999999937;0.0;0.3333333333333333;0.10500016666666667;3.1745981355585147;76.04559846174963
20/12/2005;35.25;35.459999;34.02;35.32;33.297623;564500;0.07000000000000028;0.0;0.34500000000000003;0.08499966666666718;4.058839446429177;80.2326203353645
21/12/2005;35.380001;37.0;35.330002;36.509998;34.419479;701200;1.1899980000000028;0.0;0.5433330000000005;0.0;;100.0
22/12/2005;36.599998;37.049999;36.349998;36.830002;34.721172;247800;0.3200039999999973;0.0;0.5483335000000006;0.0;;100.0
23/12/2005;36.73;38.0;36.73;37.73;35.569641;493000;0.8999979999999965;0.0;0.6833331666666661;0.0;;100.0
27/12/2005;37.990002;38.799999;37.200001;37.459999;35.315098;476400;0.0;0.2700009999999935;0.42999966666666606;0.045000166666665585;9.555512757360374;90.52627737764138
28/12/2005;38.0;38.150002;36.349998;37.450001;35.305672;327800;0.0;0.00999800000000306;0.41333333333333283;0.046666499999999424;8.85717448990899;89.85510501996569
29/12/2005;37.450001;37.950001;37.189999;37.380001;35.239662;189800;0.0;0.07000000000000028;0.4016666666666661;0.05833316666666614;6.8857339592399365;87.31887221698277
30/12/2005;37.549999;37.580002;36.919998;37.139999;35.013416;172800;0.0;0.24000199999999694;0.20333366666666564;0.09833349999999896;2.067796495260189;67.40331369616527
03/01/2006;37.200001;38.279999;36.849998;37.450001;35.305672;1013200;0.3100019999999972;0.0;0.20166666666666563;0.09833349999999896;2.0508439816203814;67.22218487656409
04/01/2006;37.700001;40.599998;37.700001;39.200001;36.955463;1928400;1.75;0.0;0.3433336666666662;0.09833349999999896;3.4915228957239375;77.73583652546824
05/01/2006;39.18;39.709999;38.91;39.709999;37.436264;317900;0.5099980000000031;0.0;0.4283333333333334;0.05333333333333338;8.031249999999995;88.92733564013841
06/01/2006;39.709999;39.709999;38.139999;39.0;36.766926;349200;0.0;0.7099990000000034;0.4283333333333334;0.17000016666666676;2.519605372935908;71.58772379172038
09/01/2006;38.799999;38.880001;38.5;38.610001;36.39925;220800;0.0;0.3899990000000031;0.4283333333333334;0.2233333333333339;1.9179104477611895;65.72890025575443
10/01/2006;38.610001;38.709999;37.400002;37.799999;35.635632;191300;0.0;0.8100019999999972;0.4283333333333334;0.31833333333333397;1.3455497382198929;57.36607142857139
11/01/2006;37.799999;37.799999;34.650002;34.799999;32.807407;974300;0.0;3.0;0.3766663333333338;0.8183333333333339;0.4602847250509168;31.52020405026613
12/01/2006;33.0;35.349998;32.959999;34.990002;32.986526;2008900;0.19000299999999726;0.0;0.11666683333333339;0.8183333333333339;0.14256639511201627;12.477733961188235
13/01/2006;35.0;35.419998;33.310001;34.049999;32.100342;734200;0.0;0.9400029999999973;0.03166716666666621;0.9750005000000002;0.03247912864318142;3.145741908203348
17/01/2006;33.549999;33.549999;29.620001;30.0;28.282246;2351200;0.0;4.049999;0.03166716666666621;1.5316671666666661;0.020674966047344853;2.0256170411830965
18/01/2006;29.1;31.16;28.879999;31.0;29.224981;1773700;1.0;0.0;0.19833383333333288;1.4666673333333324;0.13522755216929425;11.911933595241706
19/01/2006;30.799999;31.24;29.34;30.389999;28.64991;857200;0.0;0.6100010000000005;0.19833383333333288;1.433333833333333;0.1383723935910252;12.155283663768927
20/01/2006;30.280001;30.280001;28.6;29.24;27.565762;788700;0.0;1.149999000000001;0.19833383333333288;1.1250003333333332;0.1762966885046845;14.987433887006347
23/01/2006;29.49;30.049999;29.15;29.42;27.735455;530800;0.18000000000000327;0.0;0.1966666666666672;1.1250003333333332;0.1748147630178485;14.880198012560442
24/01/2006;29.9;31.469999;29.75;31.02;29.243835;648900;1.5999999999999979;0.0;0.46333333333333354;0.9683331666666669;0.47848545240713475;32.36321680596238
25/01/2006;31.15;31.51;30.75;31.0;29.224981;836300;0.0;0.019999999999999574;0.46333333333333354;0.29666666666666686;1.5617977528089884;60.964912280701746
26/01/2006;31.049999;31.25;30.0;30.25;28.517929;313700;0.0;0.75;0.29666666666666686;0.42166666666666686;0.7035573122529646;41.299303944315554
27/01/2006;30.200001;30.200001;28.299999;28.889999;27.235802;518600;0.0;1.3600010000000005;0.29666666666666686;0.5466666666666669;0.5426829268292684;35.17786561264823
30/01/2006;28.73;29.58;28.73;29.0;27.339506;917300;0.11000100000000046;0.0;0.3150001666666669;0.35500016666666667;0.8873239965615046;47.01492685824537
31/01/2006;29.17;30.41;29.01;29.34;27.660034;490600;0.33999999999999986;0.0;0.34166683333333303;0.35500016666666667;0.9624413321871671;49.043062658821675
01/02/2006;29.1;29.620001;28.35;29.379999;27.697746;816800;0.03999900000000167;0.0;0.081666666666667;0.35500016666666667;0.23004684035359702;18.702282938060023
02/02/2006;29.379999;30.200001;29.0;30.01;28.29167;767200;0.630001;0.0;0.18666683333333367;0.35166683333333343;0.5308059095706598;34.67493208982536
03/02/2006;30.01;30.01;29.200001;29.549999;27.858011;397600;0.0;0.4600010000000019;0.18666683333333367;0.30333366666666706;0.6153844885884744;38.09523323615657
06/02/2006;29.200001;29.700001;28.66;29.27;27.59404;550900;0.0;0.2799990000000001;0.18666683333333367;0.12333333333333367;1.5135148648648635;60.21507515318538
07/02/2006;29.35;29.450001;28.620001;29.0;27.339506;489800;0.0;0.2699999999999996;0.16833333333333358;0.16833333333333358;1.0;50.0
08/02/2006;29.1;30.76;29.01;29.99;28.272814;869700;0.9899999999999984;0.0;0.27666666666666667;0.16833333333333358;1.6435643564356412;62.172284644194725
09/02/2006;29.950001;30.48;29.549999;30.35;28.612202;443400;0.360000000000003;0.0;0.3300001666666669;0.16833333333333358;1.960397029702969;66.22074708336217
10/02/2006;30.5;30.5;29.74;30.0;28.282246;403700;0.0;0.3500000000000014;0.22500000000000023;0.22666666666666715;0.9926470588235283;49.81549815498152
13/02/2006;31.049999;32.099998;30.549999;31.17;29.385246;826000;1.1700000000000017;0.0;0.42000000000000054;0.14999983333333353;2.800003111114568;73.68423207141288
14/02/2006;31.5;32.900002;31.41;32.799999;30.921923;668600;1.629998999999998;0.0;0.6916665000000002;0.1033333333333335;6.693546774193539;87.00209371113074
15/02/2006;32.549999;34.200001;32.349998;33.75;31.817516;807800;0.9500010000000003;0.0;0.8500000000000002;0.05833333333333357;14.571428571428516;93.57798165137612
16/02/2006;33.66;33.900002;33.200001;33.380001;31.468714;244400;0.0;0.36999899999999997;0.6850000000000005;0.11999983333333357;5.708341261585079;85.09318531950005
17/02/2006;32.799999;33.389999;32.330002;33.150002;31.251877;316000;0.0;0.2299989999999994;0.625;0.15833300000000014;3.947376731319431;79.78726799458211
21/02/2006;32.5;33.650002;31.299999;32.5;30.639099;772700;0.0;0.6500020000000006;0.625;0.20833333333333334;3.0;75.0
22/02/2006;33.529999;34.299999;33.299999;33.639999;31.713823;637200;1.139999000000003;0.0;0.6199998333333335;0.20833333333333334;2.975999200000001;74.84908950685906
23/02/2006;34.200001;35.02;34.07;34.650002;32.665997;926300;1.0100029999999975;0.0;0.5166671666666668;0.20833333333333334;2.4800024000000005;71.26438763375566
24/02/2006;33.970001;33.98;33.18;33.52;31.600691;654000;0.0;1.1300019999999975;0.3583336666666668;0.3966669999999996;0.9033614257467022;47.46137089503677
27/02/2006;33.900002;34.07;33.099998;33.349998;31.440424;538500;0.0;0.17000200000000376;0.3583336666666668;0.3633341666666669;0.986237187529386;49.65354559472998
28/02/2006;33.299999;33.450001;32.599998;33.09;31.195316;408200;0.0;0.25999799999999595;0.3583336666666668;0.36833399999999966;0.9728498228962493;49.31190461664506
01/03/2006;33.09;34.060001;32.599998;32.799999;30.921923;1149500;0.0;0.29000100000000373;0.3583336666666668;0.3083338333333335;1.1621613586572561;53.74998281252148
02/03/2006;32.799999;33.200001;32.599998;32.900002;31.016195;388600;0.10000300000000095;0.0;0.18500099999999975;0.3083338333333335;0.6000022702665877;37.50008868216275
03/03/2006;32.650002;32.669998;31.32;31.870001;30.045172;895800;0.0;1.0300010000000022;0.016667166666666827;0.4800006666666672;0.03472321566220076;3.3557974863817748
06/03/2006;31.9;32.0;31.379999;31.809999;29.988604;681300;0.0;0.060001999999997224;0.016667166666666827;0.3016673333333338;0.05525015414330621;5.235739973727874
07/03/2006;32.099998;32.799999;32.0;32.41;30.554247;816900;0.6000009999999953;0.0;0.11666733333333272;0.27333366666666653;0.4268311867912336;29.91462415053627
08/03/2006;32.41;33.889999;32.099998;33.459999;31.544132;691900;1.0499990000000068;0.0;0.2916671666666672;0.2300006666666672;1.2681144402479987;55.91051393814773
09/03/2006;33.400002;33.41;32.599998;32.849998;30.969049;275900;0.0;0.610001000000004;0.2916671666666672;0.2833340000000006;1.0294111072679826;50.72462171815882
10/03/2006;32.950001;33.529999;32.93;33.259998;31.355579;1123800;0.4100000000000037;0.0;0.3433333333333343;0.2833340000000006;1.21176185467799;54.78717575832368
13/03/2006;33.25;33.700001;32.779999;33.049999;31.1576;498300;0.0;0.20999900000000338;0.3433333333333343;0.14666700000000077;2.340903770673243;70.0679795455921
14/03/2006;33.099998;34.549999;33.099998;34.099998;32.147488;538900;1.0499989999999997;0.0;0.5183331666666676;0.1366666666666679;3.792681707317046;79.1348547416932
15/03/2006;34.279999;35.5;34.200001;35.07;33.061935;1084100;0.9700020000000009;0.0;0.5800000000000018;0.1366666666666679;4.243902439024366;80.93023255813944
16/03/2006;35.200001;35.349998;34.799999;35.169998;33.156216;595300;0.09999799999999937;0.0;0.4216665000000006;0.1366666666666679;3.085364634146318;75.52238075294935
17/03/2006;35.150002;35.43;34.849998;35.43;33.401333;426900;0.26000200000000007;0.0;0.46500016666666727;0.034999833333333896;13.285782313248914;93.00003333333323
20/03/2006;35.450001;37.43;35.43;36.950001;34.834297;990300;1.5200010000000006;0.0;0.6500003333333334;0.034999833333333896;18.571526531078423;94.89053652298374
21/03/2006;37.950001;39.07;36.630001;36.98;34.862579;1532000;0.029998999999996556;0.0;0.6550001666666662;0.0;;100.0
22/03/2006;37.07;39.990002;37.07;39.599998;37.332558;2143500;2.6199980000000025;0.0;0.9166666666666666;0.0;;100.0
23/03/2006;39.610001;39.900002;38.52;39.110001;36.870621;2010800;0.0;0.48999700000000246;0.7549996666666665;0.08166616666666708;9.2449504792886;90.23909386363925
24/03/2006;39.200001;39.5;38.560001;38.709999;36.493519;848400;0.0;0.40000199999999353;0.7383333333333333;0.148333166666666;4.977533682622138;83.27069234411516
27/03/2006;39.099998;39.77;39.07;39.169998;36.927181;1208300;0.45999899999999627;0.0;0.771666166666666;0.148333166666666;5.202249665449082;83.87681802667979
28/03/2006;39.18;39.200001;37.43;37.57;35.418785;1310200;0.0;1.5999979999999994;0.5183326666666659;0.41499949999999924;1.2489958823243565;55.53571227678321
29/03/2006;37.57;37.950001;36.709999;37.709999;35.550781;838400;0.1399990000000031;0.0;0.5366660000000003;0.41499949999999924;1.2931726423766807;56.39229330053476
30/03/2006;37.950001;38.220001;37.200001;37.490002;35.343388;647600;0.0;0.21999700000000644;0.09999966666666656;0.45166566666666697;0.22140196620361483;18.12687160573195
31/03/2006;37.700001;40.02;37.599998;40.0;37.70966;2145500;2.509998000000003;0.0;0.5183326666666671;0.36999949999999987;1.4009009922085498;58.34896968907842
03/04/2006;40.0;40.0;39.240002;39.599998;37.332558;1034600;0.0;0.40000200000000063;0.5183326666666671;0.3699995000000011;1.4009009922085451;58.34896968907834
04/04/2006;40.0;40.599998;39.299999;39.48;37.21944;891800;0.0;0.11999800000000249;0.4416661666666677;0.3899991666666682;1.1324797702559175;53.10623744486961
05/04/2006;39.5;39.73;38.970001;39.48;37.21944;467300;0.0;0.0;0.4416661666666677;0.12333283333333493;3.581091544965685;78.17114130585463
06/04/2006;39.599998;40.330002;39.099998;40.150002;37.851082;1680000;0.6700020000000038;0.0;0.5300000000000011;0.12333283333333493;4.297314718843408;81.12251106314605
07/04/2006;40.299999;40.75;39.450001;39.650002;37.379704;1383600;0.0;0.5;0.5300000000000011;0.1700000000000005;3.1176470588235268;75.7142857142857
10/04/2006;39.650002;39.650002;37.349998;37.919998;35.748749;1275800;0.0;1.730004000000001;0.11166700000000063;0.4583340000000007;0.24363673652838425;19.59066738479413
11/04/2006;37.950001;38.299999;37.0;37.5;35.352814;1184400;0.0;0.41999799999999965;0.11166700000000063;0.46166666666666717;0.24187797833935126;19.476791001865763
12/04/2006;37.5;37.970001;36.759998;37.5;35.352814;1097200;0.0;0.0;0.11166700000000063;0.4416670000000001;0.2528307525805655;20.18075881836296
13/04/2006;37.439999;39.130001;37.380001;38.630001;36.418106;1330900;1.130001;0.0;0.3000005000000006;0.4416670000000001;0.679245902455924;40.44946016914593
17/04/2006;38.400002;38.599998;36.529999;36.900002;34.787163;2194600;0.0;1.7299989999999994;0.18833350000000001;0.7300001666666667;0.25799103698834774;20.5081776739827
18/04/2006;37.099998;37.599998;36.84;37.049999;34.928585;1791500;0.14999699999999905;0.0;0.21333299999999986;0.6466668333333333;0.3298963067277558;24.80616759809449
19/04/2006;37.299999;39.450001;37.200001;38.439999;36.238983;2086800;1.3900000000000006;0.0;0.4449996666666666;0.35833283333333316;1.2418612677133973;55.39420684046354
20/04/2006;38.650002;39.639999;37.900002;38.0;35.824173;1155400;0.0;0.43999900000000025;0.4449996666666666;0.36166633333333326;1.2304149589077964;55.16529352503598
21/04/2006;38.27;38.27;36.189999;37.73;35.569641;1826900;0.0;0.2700000000000031;0.4449996666666666;0.4066663333333338;1.0942623723462055;52.25049099842737
24/04/2006;39.25;42.299999;39.040001;41.900002;39.500866;3134300;4.170002000000004;0.0;0.9516665000000005;0.4066663333333338;2.340165442758558;70.06136321277172
25/04/2006;42.0;43.900002;41.0;42.73;40.28334;2257700;0.8299979999999962;0.0;1.0899995;0.11833316666666722;9.211276353910314;90.20690494174062
26/04/2006;42.400002;43.259998;41.57;42.990002;40.528454;1115700;0.26000200000000007;0.0;1.1083336666666668;0.11833316666666722;9.366213191849523;90.35327576721792
27/04/2006;42.990002;44.700001;42.560001;44.299999;41.763451;1366700;1.3099970000000027;0.0;1.0949998333333337;0.11833316666666722;9.25353275145454;90.24726380419331
28/04/2006;44.299999;44.380001;42.799999;43.259998;40.78299;1167500;0.0;1.0400009999999966;1.0949998333333337;0.21833349999999996;5.015262583769023;83.37562182741118
01/05/2006;43.189999;44.0;43.189999;43.68;41.178944;996100;0.42000199999999666;0.0;1.1650001666666665;0.17333349999999945;6.721148345049689;87.04855864294932
02/05/2006;45.099998;46.900002;45.0;45.400002;42.800468;1990600;1.720002000000001;0.0;0.7566668333333327;0.17333349999999945;4.365381379440992;81.36199592760006
03/05/2006;46.200001;48.380001;45.77;47.799999;45.063042;2106000;2.399996999999999;0.0;1.0183333333333333;0.17333349999999945;5.874994350966989;85.45453350286249
04/05/2006;48.400002;49.200001;47.75;48.049999;45.298733;2102800;0.25;0.0;1.0166663333333332;0.17333349999999945;5.865377052522083;85.43415762383164
05/05/2006;48.049999;48.84;47.939999;48.59;45.807812;654300;0.5400010000000037;0.0;0.8883336666666667;0.17333349999999945;5.124996995195214;83.67346137827569
08/05/2006;49.099998;49.799999;46.48;47.299999;44.591675;1375200;0.0;1.2900010000000037;0.8883336666666667;0.2150001666666673;4.131781293192784;80.51358889112282
09/05/2006;48.25;52.130001;48.049999;51.630001;48.67374;3223200;4.330002;0.0;1.540000333333334;0.2150001666666673;7.162786695514172;87.74928174284469
10/05/2006;51.73;52.18;49.349998;50.099998;47.231346;1688700;0.0;1.5300030000000007;1.2533333333333339;0.4700006666666674;2.6666628841661186;72.7272445929421
11/05/2006;49.25;49.889999;48.0;49.119999;46.307457;1129900;0.0;0.9799989999999994;0.853333833333334;0.6333338333333339;1.3473681468146208;57.39909816204159
12/05/2006;48.75;49.970001;47.799999;48.02;45.270451;648500;0.0;1.0999989999999968;0.8116671666666674;0.8166670000000001;0.993877757600916;49.846473978263084
15/05/2006;48.849998;49.950001;48.740002;49.75;46.901382;1214000;1.7299999999999969;0.0;1.010000333333333;0.8166670000000001;1.236734597251184;55.291968871544185
16/05/2006;49.5;49.599998;47.529999;47.849998;45.11018;755300;0.0;1.9000020000000006;1.010000333333333;0.918333833333333;1.0998182759610113;52.37683129782572
17/05/2006;47.5;47.549999;45.790001;46.630001;43.960037;1055800;0.0;1.2199969999999993;0.28833333333333283;1.1216666666666661;0.25705794947994026;20.44917257683214
18/05/2006;46.75;47.540001;46.650002;46.900002;44.214581;848500;0.2700010000000006;0.0;0.33333349999999956;0.8666661666666661;0.38461579881680674;27.777799382722037
19/05/2006;47.400002;48.48;46.849998;47.400002;44.685951;1612000;0.5;0.0;0.41666683333333293;0.7033329999999994;0.5924175793448242;37.20240136940497
22/05/2006;47.400002;47.5;45.759998;47.0;44.308853;1437800;0.0;0.40000200000000063;0.41666683333333293;0.5866668333333335;0.710227355049046;41.52824201719531
23/05/2006;47.060001;47.25;45.09;45.189999;42.602489;1062500;0.0;1.8100009999999997;0.1283335000000001;0.8883336666666667;0.14446542421560077;12.622961005101146
24/05/2006;45.299999;45.360001;42.759998;43.82;41.310936;1736000;0.0;1.369999;0.1283335000000001;0.7999998333333332;0.1604169084201894;13.824075403949749
25/05/2006;44.25;44.779999;43.400002;43.900002;41.38636;656800;0.08000200000000035;0.0;0.14166716666666682;0.5966670000000001;0.23743087294364662;19.187404980355566
26/05/2006;44.349998;46.700001;44.349998;46.369999;43.714912;1798300;2.4699969999999993;0.0;0.5083331666666666;0.5966670000000001;0.851954551980697;46.00299456968407
30/05/2006;46.0;46.119999;43.849998;44.610001;42.055702;1009700;0.0;1.759998000000003;0.4249998333333333;0.8900000000000006;0.4775279026217225;32.31938305695601
31/05/2006;45.0;47.299999;45.0;46.700001;44.026031;1833800;2.0900000000000034;0.0;0.7733331666666672;0.8233330000000004;0.9392714329034143;48.434242724710664
01/06/2006;45.68;46.849998;45.549999;46.25;43.601795;2097300;0.0;0.4500010000000003;0.7733331666666672;0.5966663333333339;1.296089830217782;56.447697000376024
02/06/2006;46.259998;46.810001;45.25;45.849998;43.224701;1219200;0.0;0.40000200000000063;0.7733331666666672;0.43500016666666735;1.7777767134955105;63.99998620689653
05/06/2006;45.450001;46.59;44.099998;44.580002;42.027424;1258000;0.0;1.269995999999999;0.7599995000000005;0.6466661666666672;1.175257867467423;54.02843888277645
06/06/2006;45.02;46.290001;44.549999;46.279999;43.630066;1433400;1.6999969999999962;0.0;0.6316661666666666;0.6466661666666672;0.9768041057763696;49.41329810688246
07/06/2006;46.5;47.630001;46.040001;46.889999;44.205154;1748100;0.6100000000000065;0.0;0.7333328333333343;0.35333316666666664;2.0754712620147493;67.48465796604786
08/06/2006;47.0;47.299999;45.599998;47.18;44.478542;2039800;0.2900009999999966;0.0;0.4333329999999999;0.35333316666666664;1.22641472944091;55.08473840131678
09/06/2006;47.18;49.099998;47.18;47.82;45.081902;832800;0.6400000000000006;0.0;0.5399996666666667;0.27833299999999994;1.9401208863723194;65.98779306541186
12/06/2006;47.599998;47.599998;43.5;44.25;41.716316;2493500;0.0;3.5700000000000003;0.5399996666666667;0.8066659999999999;0.66942162762118;40.09901492501109
