Stocks,MaxROI_ROI,maxROI_DD,minDD_ROI,minDD_DD
AAL,128.84014783089296,4.6975392503768365,0.0,0.0
AAPL,81.61856144667509,0.4262199770266192,2.8101508853649224,0.0
AMZN,73.01068723832867,2.3395893760458546,4.7613094798913975,0.0
BAC,49.01419479536361,0.9701890828085038,23.06437750779026,0.0
F,102.30816608580699,0.0,11.624203821656048,0.0
GOOG,48.91204138551053,0.6372462986217517,30.03900919408453,0.0
IBM,58.62364526743225,1.3669519935363683,3.3079275628982154,0.0
INTC,57.250745802101825,1.2349864640493835,13.676137275505443,0.0
NVDA,255.40899475468945,0.11919265800437102,6.235733162213121,0.0
XOM,88.30048516845787,1.9073362475280027,7.172074550858267,0.0
,94.32876697752593,1.3699251347997692,10.269092344026221,0.0
