Stocks,MaxROI_ROI,maxROI_DD,minDD_ROI,minDD_DD
AAL,121.54267856635192,2.5016879067341344,0.0,0.0
AAPL,86.00939877077838,0.7005500908489148,2.8101508853649224,0.0
AMZN,76.72369998135893,1.5972301806401954,4.7613094798913975,0.0
BAC,49.01419479536361,0.9701890828085038,23.06437750779026,0.0
F,102.30816608580699,0.0,90.68396226415094,0.0
GOOG,52.520310516636336,1.4064248676768645,30.03900919408453,0.0
IBM,58.62364526743225,1.3669519935363683,3.3079275628982154,0.0
INTC,60.1273573198691,1.1561905223699702,13.676137275505443,0.0
NVDA,245.74063620622604,0.08869100818463317,6.235733162213121,0.0
XOM,88.30048516845787,1.9073362475280027,7.172074550858267,0.0
,94.09105726782815,1.1695251900327586,18.17506818827571,0.0
